EGID,GDEKT,GGDENR,GGDENAME,EGRID,LGBKR,LPARZ,LPARZSX,LTYP,GEBNR,GBEZ,GKODE,GKODN,GKSCE,GSTAT,GKAT,GKLAS,GBAUJ,GBAUM,GBAUP,GABBJ,GAREA,GVOL,GVOLNORM,GVOLSCE,GASTW,GANZWHG,GAZZI,GSCHUTZR,GEBF,GWAERZH1,GENH1,GWAERSCEH1,GWAERDATH1,GWAERZH2,GENH2,GWAERSCEH2,GWAERDATH2,GWAERZW1,GENW1,GWAERSCEW1,GWAERDATW1,GWAERZW2,GENW2,GWAERSCEW2,GWAERDATW2,GEXPDAT
191950037,ZH,2,Affoltern am Albis,CH607789902813,0,5599,,,3700,Remise,2677531.491,1238368.143,901,1004,1060,1278,,,,,530,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
191957293,ZH,2,Affoltern am Albis,CH288628897752,0,6582,,,n.v.,Hühnerhaus,2677097.45,1237242.218,901,1004,1060,1274,,,,,6,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
191960409,ZH,2,Affoltern am Albis,,0,6995,,,,Boxenlaufstall,2674614,1238358,904,1003,1060,1271,,,,,,7788,969,859,1,,,0,,7400,7500,869,2021-08-23,7400,7500,869,2021-08-23,7600,7500,869,2021-08-23,7600,7500,869,2021-08-23,2025-10-18
191967172,ZH,2,Affoltern am Albis,CH407789712841,0,1762,,,3744,Mehrfamilienhaus,2676325.766,1236967.855,901,1003,1020,1122,,,,,1002,2481,962,857,4,8,,,1002,7411,7598,869,2021-11-19,7400,7500,869,2021-11-19,7610,7598,869,2021-11-19,7600,7500,869,2021-11-19,2025-10-18
191967177,ZH,2,Affoltern am Albis,CH407789712841,0,1762,,,3745,Mehrfamilienhaus,2676294.618,1236956.093,901,1003,1020,1122,,,,,999,2467,962,857,4,8,,,999,7411,7598,869,2021-11-19,7400,7500,869,2021-11-19,7610,7598,869,2021-11-19,7600,7500,869,2021-11-19,2025-10-18
191968982,ZH,2,Affoltern am Albis,CH558728778993,0,3394,,,n.n,Reservoir,2678165.756,1236962.495,901,1004,1060,1274,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
191978158,ZH,2,Affoltern am Albis,CH297777814622,0,7003,,,3704,Tiefgarage,2675557.894,1237938.09,901,1004,1080,1242,,,,,1239,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
191989620,ZH,2,Affoltern am Albis,,0,6431,,,,Doppelfutterstall Quer,2678208,1238219,904,1008,1080,1271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
191999890,ZH,2,Affoltern am Albis,CH289428897730,0,6037,,,3723,Schulprovisorium,2676357.471,1237256.76,901,1004,1060,1263,,,,,282,,,,2,,,,,7431,7540,869,2022-11-09,,,,,,,,,,,,,2025-10-18
192004846,ZH,2,Affoltern am Albis,CH392877088932,0,6536,,,n.v.,Gewächshaus,2677541.302,1236965.995,901,1004,1060,1274,,,,,14,,,,,,,,,7400,7500,869,2023-01-09,7400,7500,869,2023-01-09,7600,7500,869,2023-01-09,7600,7500,869,2023-01-09,2025-10-18
192008807,ZH,2,Affoltern am Albis,,0,6990,,,3730,Mehrfamilienhaus,2676842,1237521,904,1003,1020,1122,,,,,443,3330,962,857,4,4,,,408,7410,7598,869,2023-02-16,7400,7500,869,2023-02-16,7610,7598,869,2023-02-16,7600,7500,869,2023-02-16,2025-10-18
192009621,ZH,2,Affoltern am Albis,CH789428897754,0,5988,,,3741,Ersatzneubau,2676751.271,1236981.69,901,1003,1020,1122,,,,,122,1823,962,857,4,4,,,472,7461,7580,857,2024-06-24,7400,7500,869,2023-02-27,7660,7580,857,2024-06-24,7600,7500,869,2023-02-27,2025-10-18
192009624,ZH,2,Affoltern am Albis,CH789428897754,0,1045,,,3742,Neubau,2676742.529,1236964.88,901,1003,1020,1122,,,,,110,2871,962,857,4,4,,,399,7461,7580,857,2024-06-24,7400,7500,869,2023-02-27,7660,7580,857,2024-06-24,7600,7500,869,2023-02-27,2025-10-18
192015630,ZH,2,Affoltern am Albis,CH292877868926,0,7048,,,3959,,2676666.128,1236810.162,901,1003,1020,1122,,,,,302,5297,962,857,5,8,33,0,1357,7410,7511,869,2025-09-02,7400,7500,869,2023-04-14,7610,7511,869,2025-09-02,7600,7500,869,2023-04-14,2025-10-18
192021864,ZH,2,Affoltern am Albis,,0,6875,,,,Ottenbacherstrasse 102,2674913,1238022,905,1001,1020,1122,,,,,730,,,,3,13,13,,,7410,7598,869,2023-06-20,,,,,7610,7598,869,2023-06-20,,,,,2025-10-18
192027911,ZH,2,Affoltern am Albis,,,,,,3736,Brauipark Baufeld B2,2676106,1236351,904,1003,1020,1122,,,,,696,18917,962,852,8,43,,,4844,7460,7580,869,2023-12-12,7400,7500,869,2023-12-12,7660,7580,869,2023-12-12,7600,7500,869,2023-12-12,2025-10-18
192027912,ZH,2,Affoltern am Albis,,0,7034,,,3735,Brauipark Baufeld B1,2676106,1236351,904,1003,1030,1122,,,,,956,29608,969,857,11,53,,0,6835,7460,7580,869,2023-12-12,7400,7500,869,2023-12-12,7660,7580,869,2023-12-12,7600,7500,869,2023-12-12,2025-10-18
192027914,ZH,2,Affoltern am Albis,,0,7017,,,3737,Brauipark Baufeld B3,2676106,1236351,904,1003,1030,1122,,,,,1489,41403,962,852,9,57,,,10088,7460,7580,857,2023-12-12,7400,7500,857,2023-12-12,7660,7580,857,2023-12-12,7600,7500,857,2023-12-12,2025-10-18
192030910,ZH,2,Affoltern am Albis,CH757128778969,0,7057,,,3956,,2676602.341,1236448.884,901,1003,1020,1122,,,,,496,5857,962,857,5,13,,0,1858,7410,7511,869,2023-09-11,7400,7500,869,2023-09-11,7610,7511,869,2023-09-11,7600,7500,869,2023-09-11,2025-10-18
192030932,ZH,2,Affoltern am Albis,CH818983287722,0,4401,,,3747,Mehrfamilienhaus,2676457.347,1237084.464,901,1003,1020,1122,,,,,1379,4364,962,857,4,6,,,706,7410,7511,869,2023-09-11,7400,7500,869,2023-09-11,7610,7511,869,2023-09-11,7600,7500,869,2023-09-11,2025-10-18
192032215,ZH,2,Affoltern am Albis,CH867728899343,0,5863,,,n.n,Temporäres Lagerzelt,2676470.541,1236282.496,901,1004,1060,1252,,,,,318,78,962,869,,,,,5,,,,,,,,,,,,,,,,,2025-10-18
192033546,ZH,2,Affoltern am Albis,CH732877898348,0,4385,,,3750,,2676498.174,1237100.117,901,1003,1030,1122,,,,,342,6700,962,857,5,12,,1,342,7410,7511,857,2023-10-03,7400,7500,857,2023-10-03,7610,7511,857,2023-10-03,7600,7500,857,2023-10-03,2025-10-18
192036343,ZH,2,Affoltern am Albis,CH607789712870,0,1851,,,n.v.,,2676214.175,1236827.824,901,1004,1060,1276,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
192042730,ZH,2,Affoltern am Albis,CH492877798976,0,1136,,,3751,Mehrfamilienhaus,2676496.093,1236803.934,901,1003,1020,1122,,,,,310,7397,962,869,5,14,,1,1423,7410,7511,869,2025-01-31,7400,7500,869,2025-01-15,7610,7511,869,2025-01-31,7600,7500,869,2025-01-15,2025-10-18
192043859,ZH,2,Affoltern am Albis,,0,5658,,,,AVA-Areal Haus F,2676558,1236833,904,1002,1020,1122,,,,,307,7036,962,857,6,16,,,1842,7461,7580,869,2025-06-16,7400,7500,857,2023-08-10,7660,7580,869,2025-06-16,7600,7500,857,2023-08-10,2025-10-18
192044185,ZH,2,Affoltern am Albis,,0,5658,,,,AVA-Areal Haus G,2676622,1236821,904,1002,1020,1122,,,,,346,6179,962,857,6,12,,,1963,7461,7580,869,2025-06-16,7400,7500,857,2023-08-10,7660,7580,869,2025-06-16,7600,7500,857,2023-08-10,2025-10-18
192044186,ZH,2,Affoltern am Albis,,0,5658,,,,AVA-Areal Haus C,2676544,1236823,904,1002,1020,1122,,,,,309,3726,962,857,6,10,,,1403,7461,7580,869,2025-06-16,7400,7500,857,2023-08-10,7660,7580,869,2025-06-16,7600,7500,857,2023-08-10,2025-10-18
192044188,ZH,2,Affoltern am Albis,,0,5658,,,,AVA-Areal Haus E,2676549,1236827,904,1002,1020,1122,,,,,210,5124,962,857,6,11,,,1260,7461,7580,869,2025-06-16,7400,7500,857,2023-08-10,7660,7580,869,2025-06-16,7600,7500,857,2023-08-10,2025-10-18
192044189,ZH,2,Affoltern am Albis,,0,5658,,,,AVA-Areal Haus B,2676541,1236820,904,1002,1020,1122,,,,,291,5391,962,857,6,12,,,1746,7461,7580,869,2025-06-16,7400,7500,857,2023-08-10,7660,7580,869,2025-06-16,7600,7500,857,2023-08-10,2025-10-18
192044227,ZH,2,Affoltern am Albis,CH474677827746,0,7058,,,3957,,2676596.714,1236416.12,901,1003,1020,1122,,,,,394,3875,962,857,4,9,,0,1212,7410,7511,869,2023-09-11,7400,7500,869,2023-09-11,7610,7511,869,2023-09-11,7600,7500,869,2023-09-11,2025-10-18
192044239,ZH,2,Affoltern am Albis,CH488277467771,0,7059,,,3958,,2676629.058,1236404.948,901,1003,1020,1122,,,,,479,5966,962,857,5,,,1,1915,7410,7511,869,2023-09-11,7400,7500,869,2023-09-11,7610,7511,869,2023-09-11,7600,7500,869,2023-09-11,2025-10-18
192044312,ZH,2,Affoltern am Albis,,0,5658,,,,AVA-Areal Haus A,2676544,1236823,904,1002,1020,1122,,,,,487,9178,962,857,6,20,,,2839,7461,7580,869,2025-06-16,7400,7500,857,2023-08-10,7660,7580,869,2025-06-16,7600,7500,857,2023-08-10,2025-10-18
192044321,ZH,2,Affoltern am Albis,,0,5658,,,,AVA-Areal Haus D,2676544,1236823,904,1002,1020,1122,,,,,328,5734,962,857,6,12,,,1869,7461,7580,869,2025-06-16,7400,7500,857,2023-08-10,7660,7580,869,2025-06-16,7600,7500,857,2023-08-10,2025-10-18
192052500,ZH,2,Affoltern am Albis,,,,,,3715,Tiefgarage,2676141.386,1236401.59,901,1003,1080,1242,,,,,98,5,962,859,1,,,,5,7400,7500,857,2024-03-25,7400,7500,869,2024-03-25,7600,7500,857,2024-03-25,7600,7500,869,2024-03-25,2025-10-18
192065081,ZH,2,Affoltern am Albis,CH789428897754,0,1045,,,3743,Tiefgarage,2676755.054,1236967.076,901,1003,1080,1242,,,,,434,434,962,869,1,,,,,7400,7500,869,2024-08-19,7400,7500,869,2024-08-19,7600,7500,869,2024-08-19,7600,7500,869,2024-08-19,2025-10-18
192065087,ZH,2,Affoltern am Albis,,0,1588,,,,Mehrfamilienhaus,2677081,1237098,904,1002,1020,1122,,,,,243,3538,962,857,4,6,,,783,7410,7510,857,2024-11-26,7400,7500,857,2024-11-26,7610,7510,857,2024-11-26,7600,7500,857,2024-11-26,2025-10-18
192065286,ZH,2,Affoltern am Albis,CH407789712841,0,1762,,,3746,Tiefgarage,2676308.221,1236964.402,901,1003,1080,1242,,,,,302,5,962,857,1,,,,,7400,7500,857,2024-08-30,7400,7500,857,2024-08-30,7600,7500,857,2024-08-30,7600,7500,857,2024-08-30,2025-10-18
192066038,ZH,2,Affoltern am Albis,,0,1919,,,,,2676755,1236523,904,1002,1020,1122,,,,,2194,5713,962,857,4,3,,,1033,7410,7510,857,2024-08-27,7400,7500,857,2024-08-27,7610,7510,857,2024-08-27,7600,7500,857,2024-08-27,2025-10-18
192066852,ZH,2,Affoltern am Albis,CH187828897711,0,572,,,3738,Gartenschopf,2676188.522,1236695.228,901,1004,1060,1277,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
192080874,ZH,2,Affoltern am Albis,,0,6060,,,1,Pergola,2677736,1236805,904,1004,1060,1274,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
192082257,ZH,2,Affoltern am Albis,CH867728898452,0,4573,,,n.v.,Velounterstand,2676436.283,1235896.636,901,1004,1060,1242,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
192082477,ZH,2,Affoltern am Albis,,0,6954,,,,Provisorium Coop-Restaurant,2676000,1236000,904,1002,1080,1274,,,,,131,643,969,869,1,,,,,,,,,,,,,,,,,,,,,2025-10-18
192082783,ZH,2,Affoltern am Albis,CH507789712807,0,1778,,,3953,Arealüberbauung Etappe 1,2676212.141,1236745.423,901,1003,1020,1122,,,,,636,16921,962,869,5,20,,1,3104,7410,7511,869,2024-06-28,7400,7500,869,2024-06-28,7610,7511,869,2024-06-28,7600,7500,869,2024-06-28,2025-10-18
192084831,ZH,2,Affoltern am Albis,CH214681777794,0,7006,,,3950,Terrassenhaus,2677309.449,1237147.095,901,1003,1020,1122,,,,,1270,2425,962,857,3,3,,,508,7411,7510,869,2024-10-29,7400,7500,869,2024-10-29,7610,7510,869,2024-10-29,7600,7500,869,2024-10-29,2025-10-18
192084832,ZH,2,Affoltern am Albis,CH214681777794,0,7006,,,3951,Terrassenhaus,2677315.403,1237122.593,901,1003,1020,1122,,,,,1270,2425,962,857,3,3,,0,467,7411,7510,869,2024-10-29,7400,7500,869,2024-10-29,7610,7510,869,2024-10-29,7600,7500,869,2024-10-29,2025-10-18
192086946,ZH,2,Affoltern am Albis,CH218998287791,0,5260,,,3697,Gartenpavillon,2676871.549,1236623.878,901,1004,1060,1274,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
192086949,ZH,2,Affoltern am Albis,CH218998287791,0,5260,,,3698,Gartenpavillon,2676868.551,1236636.702,901,1004,1060,1274,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
192087762,ZH,2,Affoltern am Albis,,0,7006,,,3952,Tiefgarage,2677308,1237150,904,1003,1080,1242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
192087947,ZH,2,Affoltern am Albis,,,,,,,Mehrfamilienhaus,2676335,1237011,904,1001,1020,1122,,,,,484,4962,962,857,4,7,,,729,7410,7501,857,2025-04-28,7400,7500,857,2025-04-28,7610,7501,857,2025-04-28,7600,7500,857,2025-04-28,2025-10-18
192090556,ZH,2,Affoltern am Albis,CH818985287704,0,4721,,,n.v.,Nebengebäude für Spielgeräte,2677103.567,1236782.671,901,1004,1060,1274,,,,,7,,,,1,,,0,,,,,,,,,,,,,,,,,,2025-10-18
192090679,ZH,2,Affoltern am Albis,,0,6940,,,,,2676099,1238087,904,1002,1020,1110,,,,,99,1178,962,869,3,1,,1,233,7410,7501,869,2025-07-01,7400,7500,869,2025-07-01,7610,7501,869,2025-07-01,7600,7500,869,2025-07-01,2025-10-18
192090680,ZH,2,Affoltern am Albis,,0,6940,,,,Looacherstrasse,2676093,1238087,904,1002,1020,1110,,,,,95,1126,962,852,3,1,,0,234,7410,7501,869,2025-07-01,7400,7500,869,2025-07-01,7610,7501,869,2025-07-01,7600,7500,869,2025-07-01,2025-10-18
192090681,ZH,2,Affoltern am Albis,,0,6940,,,,,2676109,1238089,904,1002,1020,1110,,,,,95,1126,962,869,3,,,0,234,7410,7501,869,2025-07-01,7400,7500,869,2025-07-01,7610,7501,869,2025-07-01,7600,7500,869,2025-07-01,2025-10-18
192091120,ZH,2,Affoltern am Albis,,0,4662,,,,,2675584,1237831,904,1002,1020,1122,,,,,267,3541,962,869,5,8,,1,1000,7410,7598,869,2025-07-01,7400,7500,869,2025-07-01,7610,7598,869,2025-07-01,7600,7500,869,2025-07-01,2025-10-18
192091708,ZH,2,Affoltern am Albis,CH892877968983,0,7067,,,3960,,2675575.227,1236351.237,901,1002,1060,1251,,,,,2394,20327,962,869,4,,,0,3421,7410,7501,869,2025-06-27,7400,7500,869,2025-06-27,7610,7501,869,2025-06-27,7600,7500,869,2025-06-27,2025-10-18
192093650,ZH,2,Affoltern am Albis,CH467728897107,0,7056,,,3955,Unterniveaugarage,2676613.794,1236421.152,901,1003,1080,1242,,,,,1387,3830,962,869,,,,0,,7400,7500,869,2025-07-18,7400,7500,869,2025-07-18,7600,7500,869,2025-07-18,7600,7500,869,2025-07-18,2025-10-18
192094629,ZH,2,Affoltern am Albis,CH867777468233,0,7042,,,n.v.,Garage,2675262.605,1237893.647,901,1004,1060,1242,,,,,16,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
192097144,ZH,2,Affoltern am Albis,,0,1256,,,offen,,2676724,1236546,904,1002,1020,1122,,,,,450,11352,962,869,6,22,,1,2422,7410,7511,869,2025-09-05,7400,7500,869,2025-09-05,7610,7511,869,2025-09-05,7600,7500,869,2025-09-05,2025-10-18
192097319,ZH,2,Affoltern am Albis,,0,7070,,,offen,,2676363,1236517,904,1002,1020,1122,,,,,456,13826,962,869,7,30,,1,3133,7460,7581,869,2025-09-09,7400,7500,869,2025-09-09,7660,7581,869,2025-09-09,7600,7500,869,2025-09-09,2025-10-18
192097326,ZH,2,Affoltern am Albis,,0,643,,,offen,,2676383,1236545,904,1002,1020,1122,,,,,135,3217,962,869,6,6,,0,801,7460,7581,869,2025-09-09,7400,7500,869,2025-09-09,7660,7581,869,2025-09-09,7600,7500,869,2025-09-09,2025-10-18
192097784,ZH,2,Affoltern am Albis,,0,5622,,,n.v.,Jurte,2677858,1236780,904,1002,1060,1264,,,,,50,143,969,859,1,,,0,50,7436,7541,869,2025-09-16,7400,7500,869,2025-09-16,7600,7500,869,2025-09-16,7600,7500,869,2025-09-16,2025-10-18
201028111,ZH,2,Affoltern am Albis,CH827785288941,0,4723,,,n.v.,Sammlungszentrum,2676163.452,1235827.153,901,1004,1060,1262,,,,,1966,,,,,,,,,7430,7530,869,2009-10-19,7400,7500,869,2009-10-19,7630,7530,869,2009-10-19,7600,7500,869,2009-10-19,2025-10-18
210197299,ZH,2,Affoltern am Albis,,0,6135,,,2506,Remise mit Scheune,2674610.125,1238340.125,909,1007,1060,1252,,,,2014,,,,,2,,,,,7400,7500,869,2013-01-10,7400,7500,869,2013-01-10,7600,7500,869,2013-01-10,7600,7500,869,2013-01-10,2025-10-18
210220633,ZH,2,Affoltern am Albis,CH918975287760,0,2826,,,2416,Scheune,2675103.026,1237938.665,909,1007,1060,1252,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210220756,ZH,2,Affoltern am Albis,,0,6888,,,1544,Brauereigebäude,2676031.036,1236414.649,909,1007,1060,1251,,,,2010,,,,,,,,,,7430,7540,869,2018-04-10,,,,,7630,7540,869,2018-04-10,,,,,2025-10-18
210220757,ZH,2,Affoltern am Albis,,0,6888,,,1530,Mostereihalle,2676031.036,1236414.649,909,1007,1060,1252,,,,2010,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210246379,ZH,2,Affoltern am Albis,CH659828778953,0,6938,,,3675,Gewerbehaus,2675901.892,1236598.647,901,1004,1060,1230,,,,,1566,,,,,,,0,,7410,7598,869,2019-06-13,,,,,7610,7598,869,2019-06-13,,,,,2025-10-18
210262185,ZH,2,Affoltern am Albis,CH827785288941,0,4723,,,n.n,,2676299.133,1235855.652,901,1004,1060,1274,,,,,3522,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262186,ZH,2,Affoltern am Albis,CH827785288941,0,4723,,,n.v.,,2676223.177,1235832.97,901,1004,1060,1274,,,,,2670,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262187,ZH,2,Affoltern am Albis,CH867728899343,0,5863,,,n.n,,2676470.58,1236241.154,901,1004,1060,1274,,,,,2224,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262188,ZH,2,Affoltern am Albis,CH867728899343,0,5863,,,n.n,,2676478.797,1236338.128,901,1004,1060,1274,,,,,1441,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262189,ZH,2,Affoltern am Albis,CH867728899343,0,5863,,,n.n,,2676507.667,1236308.065,901,1004,1060,1274,,,,,662,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262190,ZH,2,Affoltern am Albis,CH992877098919,0,6142,,,n.n,,2675180.37,1238526.99,901,1004,1060,1271,,,,,226,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262191,ZH,2,Affoltern am Albis,CH767777468069,0,6354,,,n.n,,2677033.9,1237556.737,901,1004,1060,1220,,,,,169,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262192,ZH,2,Affoltern am Albis,CH532877898022,0,3935,,,n.n,,2676073.419,1236111.312,901,1004,1060,1274,,,,,158,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262193,ZH,2,Affoltern am Albis,CH287728897704,0,242,,,n.n,,2676783.165,1237099.384,901,1004,1060,1274,,,,,121,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262194,ZH,2,Affoltern am Albis,CH767728890964,0,6136,,,n.n,,2674876.129,1238854.915,901,1004,1060,1241,,,,,118,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262195,ZH,2,Affoltern am Albis,CH732877898942,0,3634,,,n.n,,2676995.517,1236014.641,901,1004,1060,1271,,,,,99,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262196,ZH,2,Affoltern am Albis,CH818985287704,0,4721,,,n.n,,2677072.092,1236834.039,901,1004,1060,1274,,,,,90,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262197,ZH,2,Affoltern am Albis,CH667728899017,0,5606,,,n.n,,2677188.984,1237458.229,901,1004,1060,1274,,,,,89,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262198,ZH,2,Affoltern am Albis,CH827707288964,0,6251,,,n.n,,2675623.473,1237305.249,901,1004,1060,1271,,,,,86,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262199,ZH,2,Affoltern am Albis,CH807789072897,0,6249,,,n.n,,2675601.025,1237486.185,901,1004,1060,1274,,,,,80,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262200,ZH,2,Affoltern am Albis,CH518997287795,0,5137,,,n.n,,2675818.309,1236438.495,901,1004,1060,1274,,,,,77,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262201,ZH,2,Affoltern am Albis,CH278977002824,0,6668,,,n.n,,2676055.066,1236129.911,901,1004,1060,1274,,,,,67,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262202,ZH,2,Affoltern am Albis,CH232877890802,0,6490,,,n.n,,2677086.15,1236491.295,901,1004,1060,1274,,,,,65,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262203,ZH,2,Affoltern am Albis,CH967728897725,0,125,,,n.n,,2676948.165,1237331.019,901,1004,1060,1274,,,,,57,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262204,ZH,2,Affoltern am Albis,CH818907287727,0,6250,,,n.n,,2675643.188,1237397.959,901,1004,1060,1274,,,,,55,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262205,ZH,2,Affoltern am Albis,CH857428778951,0,2559,,,n.n,,2675077.405,1238213.643,901,1004,1060,1271,,,,,50,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262206,ZH,2,Affoltern am Albis,CH678977962885,0,6217,,,n.n,,2674796.58,1237568.721,901,1004,1060,1271,,,,,48,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262207,ZH,2,Affoltern am Albis,CH878977782871,0,476,,,n.n,,2676572.378,1236758.092,901,1004,1060,1274,,,,,47,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262208,ZH,2,Affoltern am Albis,CH278977002824,0,6668,,,n.n,,2676003.515,1236158.071,901,1004,1060,1274,,,,,42,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262209,ZH,2,Affoltern am Albis,CH378977972887,0,5101,,,n.n,,2676200.768,1236132.105,901,1004,1060,1274,,,,,40,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262210,ZH,2,Affoltern am Albis,CH607789892816,0,3801,,,n.n,,2676449.981,1236001.616,901,1004,1060,1274,,,,,39,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262211,ZH,2,Affoltern am Albis,CH827707288964,0,6251,,,n.n,,2675642.237,1237334.754,901,1004,1060,1271,,,,,38,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262212,ZH,2,Affoltern am Albis,CH948928777892,0,564,,,n.n,,2676107.773,1236704.755,901,1004,1060,1274,,,,,38,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262213,ZH,2,Affoltern am Albis,CH780828897748,0,6612,,,n.v.,Unterstand,2676835.684,1236706.293,901,1004,1060,1274,,,,,37,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262214,ZH,2,Affoltern am Albis,CH718983287756,0,4380,,,n.n,,2675845.94,1236392.896,901,1004,1060,1274,,,,,51,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262215,ZH,2,Affoltern am Albis,CH732877899833,0,6993,,,n.n,,2677987.061,1236782.278,901,1004,1060,1274,,,,,35,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262216,ZH,2,Affoltern am Albis,CH418983287761,0,4498,,,n.n,,2676446.879,1235814.633,901,1004,1060,1274,,,,,35,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262217,ZH,2,Affoltern am Albis,CH487428897717,0,2687,,,n.n,,2675141.336,1237950.048,901,1004,1060,1274,,,,,33,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262218,ZH,2,Affoltern am Albis,CH958228778992,0,4251,,,n.n,,2676654.337,1237896.863,901,1004,1060,1274,,,,,33,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262219,ZH,2,Affoltern am Albis,CH780828897748,0,6612,,,n.v.,Überdachung,2676827.143,1236673.437,901,1004,1060,1274,,,,,32,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262220,ZH,2,Affoltern am Albis,CH767777468069,0,6354,,,n.n,,2676993.554,1237652.11,901,1004,1060,1274,,,,,31,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262221,ZH,2,Affoltern am Albis,CH827785288941,0,4723,,,n.n,,2676287.679,1235710.79,901,1004,1060,1274,,,,,31,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262222,ZH,2,Affoltern am Albis,CH718971287767,0,1615,,,n.n,,2676834.773,1237461.553,901,1004,1060,1274,,,,,31,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262223,ZH,2,Affoltern am Albis,CH692877848990,0,4680,,,n.n,,2676571.334,1236294.622,901,1004,1060,1274,,,,,29,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262224,ZH,2,Affoltern am Albis,CH157328778925,0,2316,,,n.n,,2676044.186,1237559.516,901,1004,1060,1271,,,,,28,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262225,ZH,2,Affoltern am Albis,CH559428778901,0,6093,,,n.n,,2677458.76,1237033.123,901,1004,1060,1274,,,,,27,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262226,ZH,2,Affoltern am Albis,CH107789082841,0,6475,,,n.n,,2677074.972,1236548.28,901,1004,1060,1274,,,,,26,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262227,ZH,2,Affoltern am Albis,CH648928779481,0,6237,,,n.n,,2675594.687,1238121.285,901,1004,1060,1274,,,,,26,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262228,ZH,2,Affoltern am Albis,CH692877848990,0,4680,,,n.n,,2676547.198,1236300.257,901,1004,1060,1274,,,,,25,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210262229,ZH,2,Affoltern am Albis,CH448928779551,0,6720,,,n.n,,2676113.311,1235886.006,901,1004,1060,1274,,,,,24,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
